-5.281061	-5.164308	-5.049058	-4.935309	-4.823061	-4.712315	-4.603071	-4.495329	-4.389088	-4.284349	-4.181111	-4.079375	-3.979141	-3.880408	-3.783177	-3.687448	-3.593220	-3.500494	-3.409269	-3.319546	-3.231325	-3.144606	-3.059388	-2.975671	-2.893457	-2.812744	-2.733532	-2.655823	-2.579615	-2.504908	-2.431703	-2.360000	-2.289798	-2.221099	-2.153900	-2.088204	-2.024009	-1.961315	-1.900123	-1.840433	-1.782245	-1.725558	-1.670373	-1.616689	-1.564507	-1.513827	-1.464649	-1.416972	-1.370796	-1.326122	-1.282950	-1.241280	-1.201111	-1.162444	-1.125278	-1.089615	-1.055452	-1.022792	-0.991633	-0.961975	-0.933820	-0.907166	-0.882013	-0.858362	
-5.501676	-5.386156	-5.272141	-5.159630	-5.048622	-4.939119	-4.831121	-4.724626	-4.619635	-4.516149	-4.414167	-4.313689	-4.214715	-4.117245	-4.021279	-3.926818	-3.833861	-3.742407	-3.652458	-3.564014	-3.477073	-3.391636	-3.307704	-3.225276	-3.144352	-3.064932	-2.987016	-2.910605	-2.835697	-2.762294	-2.690395	-2.620000	-2.551109	-2.483723	-2.417840	-2.353462	-2.290588	-2.229218	-2.169352	-2.110990	-2.054133	-1.998779	-1.944930	-1.892585	-1.841744	-1.792407	-1.744575	-1.698246	-1.653422	-1.610102	-1.568286	-1.527974	-1.489167	-1.451863	-1.416064	-1.381769	-1.348978	-1.317691	-1.287908	-1.259630	-1.232855	-1.207585	-1.183819	-1.161557	
-6.142292	-6.028005	-5.915224	-5.803951	-5.694184	-5.585923	-5.479170	-5.373923	-5.270183	-5.167949	-5.067222	-4.968002	-4.870288	-4.774082	-4.679381	-4.586188	-4.494501	-4.404321	-4.315648	-4.228481	-4.142821	-4.058667	-3.976020	-3.894880	-3.815247	-3.737120	-3.660500	-3.585387	-3.511780	-3.439680	-3.369087	-3.300000	-3.232420	-3.166347	-3.101780	-3.038720	-2.977167	-2.917120	-2.858580	-2.801547	-2.746020	-2.692001	-2.639487	-2.588481	-2.538981	-2.490988	-2.444501	-2.399521	-2.356048	-2.314082	-2.273622	-2.234669	-2.197222	-2.161282	-2.126849	-2.093923	-2.062503	-2.032590	-2.004184	-1.977284	-1.951891	-1.928005	-1.905625	-1.884752	
-6.362907	-6.249853	-6.138308	-6.028272	-5.919745	-5.812727	-5.707219	-5.603220	-5.500730	-5.399749	-5.300278	-5.202315	-5.105862	-5.010918	-4.917484	-4.825558	-4.735142	-4.646235	-4.558837	-4.472948	-4.388568	-4.305698	-4.224337	-4.144485	-4.066142	-3.989308	-3.913984	-3.840169	-3.767863	-3.697066	-3.627778	-3.560000	-3.493731	-3.428971	-3.365720	-3.303978	-3.243746	-3.185023	-3.127809	-3.072104	-3.017908	-2.965222	-2.914044	-2.864376	-2.816218	-2.769568	-2.724427	-2.680796	-2.638674	-2.598061	-2.558958	-2.521363	-2.485278	-2.450702	-2.417635	-2.386077	-2.356029	-2.327489	-2.300459	-2.274938	-2.250927	-2.228424	-2.207431	-2.187947	
-5.933522	-5.821701	-5.711391	-5.602593	-5.495306	-5.389531	-5.285268	-5.182517	-5.081277	-4.981550	-4.883333	-4.786629	-4.691436	-4.597755	-4.505586	-4.414928	-4.325782	-4.238148	-4.152026	-4.067415	-3.984316	-3.902729	-3.822653	-3.744089	-3.667037	-3.591497	-3.517468	-3.444951	-3.373946	-3.304452	-3.236470	-3.170000	-3.105042	-3.041595	-2.979660	-2.919237	-2.860325	-2.802925	-2.747037	-2.692661	-2.639796	-2.588443	-2.538602	-2.490272	-2.443454	-2.398148	-2.354354	-2.312071	-2.271300	-2.232041	-2.194293	-2.158057	-2.123333	-2.090121	-2.058420	-2.028231	-1.999554	-1.972389	-1.946735	-1.922593	-1.899962	-1.878844	-1.859237	-1.841141	
-6.878600	-6.776808	-6.676359	-6.577253	-6.479490	-6.383069	-6.287992	-6.194257	-6.101866	-6.010817	-5.921111	-5.832748	-5.745728	-5.660051	-5.575717	-5.492725	-5.411077	-5.330772	-5.251809	-5.174189	-5.097913	-5.022979	-4.949388	-4.877140	-4.806235	-4.736672	-4.668453	-4.601577	-4.536043	-4.471852	-4.409005	-4.347500	-4.287338	-4.228519	-4.171043	-4.114910	-4.060120	-4.006672	-3.954568	-3.903806	-3.854388	-3.806312	-3.759579	-3.714189	-3.670142	-3.627438	-3.586077	-3.546059	-3.507383	-3.470051	-3.434061	-3.399415	-3.366111	-3.334150	-3.303532	-3.274257	-3.246325	-3.219736	-3.194490	-3.170586	-3.148026	-3.126808	-3.106934	-3.088402	
-7.973679	-7.881916	-7.791328	-7.701914	-7.613673	-7.526607	-7.440716	-7.355998	-7.272454	-7.190084	-7.108889	-7.028867	-6.950020	-6.872347	-6.795848	-6.720523	-6.646372	-6.573395	-6.501592	-6.430964	-6.361509	-6.293229	-6.226122	-6.160190	-6.095432	-6.031848	-5.969438	-5.908202	-5.848141	-5.789253	-5.731539	-5.675000	-5.619635	-5.565443	-5.512426	-5.460583	-5.409914	-5.360420	-5.312099	-5.264952	-5.218980	-5.174181	-5.130557	-5.088107	-5.046830	-5.006728	-4.967800	-4.930047	-4.893467	-4.858061	-4.823830	-4.790772	-4.758889	-4.728180	-4.698644	-4.670283	-4.643096	-4.617084	-4.592245	-4.568580	-4.546090	-4.524773	-4.504631	-4.485663	
-7.278757	-7.197024	-7.116296	-7.036574	-6.957857	-6.880146	-6.803439	-6.727738	-6.653042	-6.579352	-6.506667	-6.434987	-6.364312	-6.294643	-6.225979	-6.158320	-6.091667	-6.026019	-5.961376	-5.897738	-5.835106	-5.773479	-5.712857	-5.653241	-5.594630	-5.537024	-5.480423	-5.424828	-5.370238	-5.316653	-5.264074	-5.212500	-5.161931	-5.112368	-5.063810	-5.016257	-4.969709	-4.924167	-4.879630	-4.836098	-4.793571	-4.752050	-4.711534	-4.672024	-4.633519	-4.596019	-4.559524	-4.524034	-4.489550	-4.456071	-4.423598	-4.392130	-4.361667	-4.332209	-4.303757	-4.276310	-4.249868	-4.224431	-4.200000	-4.176574	-4.154153	-4.132738	-4.112328	-4.092923	
-7.563835	-7.492132	-7.421265	-7.351235	-7.282041	-7.213684	-7.146163	-7.079478	-7.013631	-6.948619	-6.884444	-6.821106	-6.758604	-6.696939	-6.636110	-6.576117	-6.516961	-6.458642	-6.401159	-6.344512	-6.288702	-6.233729	-6.179592	-6.126291	-6.073827	-6.022200	-5.971408	-5.921454	-5.872336	-5.824054	-5.776609	-5.730000	-5.684228	-5.639292	-5.595193	-5.551930	-5.509504	-5.467914	-5.427160	-5.387244	-5.348163	-5.309919	-5.272512	-5.235941	-5.200207	-5.165309	-5.131247	-5.098022	-5.065634	-5.034082	-5.003366	-4.973487	-4.944444	-4.916238	-4.888869	-4.862336	-4.836639	-4.811779	-4.787755	-4.764568	-4.742217	-4.720703	-4.700025	-4.680184	
